first_generation,underrepresented,avg_sleep_hours,daytime_sleep_minutes,sleep_midpoint_minutes,bedtime_variability,nights_tracked_fraction,prior_gpa,term_gpa,gpa_change,term_load_z,under_6h_sleep,gpa_category,sleep_bracket_encoded,gpa_category_encoded,gender_Male,university_University of Notre Dame,university_University of Washington
0.0,0.0,0.5878570676103184,0.4771475175325099,1.3263572625650561,-0.37732783723304114,-0.03068718395984828,0.7163520852004424,3.72,-0.059662205260904634,-1.6505794588552902,0,Alto,5,1,0,0,0
0.0,0.0,0.008350457124429287,0.8704350167926449,-0.327894626108172,-0.38047732795821887,-2.342609667613921,0.30161321321387424,4.0,1.0279913665878988,0.7148699325236423,0,Alto,4,1,0,0,0
0.0,0.0,0.3276704261676747,0.5085429389673554,0.1614943294426322,-0.20857112519367343,0.5500856138662955,0.7941156236979248,3.0,-1.9136171572759102,0.7148699325236423,0,Baixo,4,0,0,0,0
0.0,0.0,-1.127009432807108,-0.5076156422639305,1.3512662812607557,-0.441763335792984,0.3546332299824975,0.19792849521723188,3.59,0.11337359026049589,-0.7633810490976601,1,Alto,2,1,1,0,0
0.0,0.0,-0.4647161636803773,0.003661569523578679,-0.19895382344808044,-0.5350731611369732,-0.03068718395984828,-0.5019433512601033,3.28,0.014495992819695594,-1.0595268869916177,0,Baixo,3,0,0,0,0
0.0,0.0,1.0845770194553659,1.4213473638614726,0.14830720189785038,0.5983246694533312,-1.9572892536715754,1.3384603931802963,4.0,0.03921539217989567,1.8969750762509872,0,Alto,6,1,0,0,0
0.0,0.0,-1.8957426916149203,-0.7766252489791748,1.307309189444815,-0.1811706834352123,0.7399536439248426,0.24977085421555306,3.24,-0.801244186066907,2.0667323138722096,1,Baixo,1,0,0,0,0
0.0,0.0,-2.6408226193824915,0.3338004272239651,1.9945050581673525,2.9088188055415616,-1.5719688397292302,-0.709312787253388,3.05,-0.3562949975833055,-1.0595268869916177,1,Baixo,1,0,1,0,0
0.0,0.0,-0.05078287047617141,-1.2202217511290099,-0.7938397993571418,-0.6239932582405519,0.7399536439248426,1.3384603931802963,4.0,0.03921539217989567,0.4187240946296848,0,Alto,4,1,0,0,0
0.0,0.0,-2.2505426572185256,0.2632262720983867,2.401840775661734,3.822479976135061,-1.9572892536715754,0.30161321321387424,2.49,-3.4709393169685145,-0.46847431512794513,1,Baixo,1,0,1,0,0
0.0,0.0,-0.24000951879809448,0.8310587384817524,-0.4099478641645946,0.012955900312320998,-0.03068718395984828,-0.9426034027458327,3.6,1.2257465614694993,-1.0595268869916177,0,Alto,3,1,0,0,0
